category_id	pos	concept_id	concept_ru	concept_en	definition_ru	definition_en
B372	NOUN	1087	бревно	log	очищенный от веток и лишённый верхушки ствол срубленного большого дерева или часть такого ствола	the trunk of a dead tree, cleared of branches
B372	NOUN	1107	ворота	gate	широкий вход или проезд в ограде, в стене, запираемый створами	doorway, opening, or passage in a fence or wall
B372	NOUN	1109	баня	bath (steam)	специальная постройка, помещение или учреждение, где люди моются и парятся	a type of steam bath, popular in Russia (and in some parts of Alaska as well)
B372	NOUN	1110	амбар	barn	строение для хранения зерна и других видов продовольствия	a building, often found on a farm, used for storage or keeping animals such as cattle
B372	NOUN	1112	дверь	door	проём в стене для входа и выхода из помещения или проём во внутреннее пространство чего-либо, а также закрывающие этот проём створ или несколько створов	a portal of entry into a building, room, or vehicle, typically consisting of a rigid plane movable on a hinge; it may have a handle to help open and close, a latch to hold it closed and a lock that ensures it cannot be opened without a key
B373	VERB	1124	блестеть	to shine	ярко светиться	to emit or reflect light so as to glow
B373	NOUN	1126	ведро	pail	сосуд конической или цилиндрической формы с дугообразной ручкой для ношения и хранения жидкостей или сыпучих веществ	a vessel of wood, tin, plastic, etc., usually cylindrical and having a handle -- used especially for carrying liquids, for example water or milk; a bucket (sometimes with a cover)
B373	NOUN	1127	горшок	pot	округлый сосуд для приготовления и хранения пищи, разведения цветов и иных хозяйственных нужд	a container, typically rounded or cylindrical and of ceramic ware or metal, used for storage or cooking
B374	VERB	1153	гореть	to burn	порождать и поддерживать собою пламя, огонь, постепенно уничтожаясь	to produce flames and heat while consuming a material such as coal or wood
B374	NOUN	1156	дрова	firewood	древесина в виде брёвен и поленьев для топки, сжигания	wood intended to be burned, typically for heat
B374	NOUN	1158	головешка	ember	кусок тлеющего или обуглившегося дерева	a glowing piece of coal or wood; a hot coal
B374	VERB	1159	гасить, тушить	extinguish	прекращать горение чего-либо	to put out, as in fire; to end burning; to quench
B374	NOUN	1160	жар (от печи)	heat	сильно нагретый воздух	The condition or quality of being hot. 
B374	VERB	1161	жечь	to burn	заставлять гореть, подвергать действию огня, уничтожать огнём	To cause to be consumed by fire. 
B374	NOUN	1164	дым	smoke	совокупность мелких твёрдых частиц и газообразных продуктов, выделяющихся в воздух при сгорании чего-либо	the visible vapor/vapour, gases, and fine particles given off by burning or smoldering material
B375	NOUN	1168	веник	broom	связка прутьев или веток с листьями, используемая для подметания пола, либо для па́рения бане	a domestic utensil with fibers bound together at the end of a long handle, used for sweeping
B375	VERB	1451	гладить, утюжить	to iron	делать гладким при помощи горячего утюга или пресса (бельё, одежду и т. п.)	to pass an iron over (clothing or some other item made of cloth) in order to remove creases
B38	NOUN	1179	дорога	road	путь сообщения; полоса земли для передвижения; составная часть транспортной (дорожной) инфраструктуры	a way used for travelling between places, originally one wide enough to allow foot passengers and horses to travel, now usually one surfaced with asphalt or concrete and designed to accommodate many vehicles travelling in both directions
B38	ADJ	1180	грязный	dirty	запачканный, не чистый, покрытый или пропитанный грязью	unclean; covered with or containing unpleasant substances such as dirt or grime
B38	VERB	1185	ехать	to ride, to drive	поступательно двигаться по твёрдой поверхности на транспортном средстве (о движении, совершаемом однократно или в определённом направлении)	to transport oneself by sitting on and directing a horse, later also a bicycle etc.
B38	NOUN	1192	веревка	rope	гибкое и длинное изделие, — чаще всего сплетённое или свитое из льняных (или пеньковых, полимерных и т. п.) волокон или прядей	thick strings, yarn, monofilaments, metal wires, or strands of other cordage that are twisted together to form a stronger line
B38	NOUN	1193	веха	landmark	шест, указывающий на местности путь или границу участка	an object that marks the boundary of a piece of land
B38	NOUN	1197	борт лодки	board	боковая стенка корпуса судна (корабля) или летательного аппарата	the side of a ship
B38	NOUN	1199	весло	oar	приспособление для гребли на плавучих средствах, шест, заканчивающийся плоской лопастью	a type of lever used to propel a boat, having a flat blade at one end and a handle at the other, and pivoted in a rowlock atop the gunwale, whereby a rower seated in the boat and pulling the handle can pass the blade through the water by repeated strokes 
B38	VERB	1201	грести	to row	работать, совершать регулярные отталкивающие движения веслом (вёслами), передвигая плавучее средство по воде; также работать руками, передвигаясь в воде или под водой	to propel (a boat or other craft) over water using oars
B411	NOUN	1210	жених	bridegroom	мужчина, вступающий в брак	A man in the context of his own wedding; one who is going to marry or has just been married. 
B411	VERB	1214	жениться	to marry	вступать в брак (с кем-либо) 	To enter into the conjugal or connubial state.
B411	NOUN	1216	жена	wife	женщина по отношению к мужчине, с которым она состоит в браке	A married woman, especially in relation to her spouse.
B411	NOUN	1446	друг	friend	тот, кто тесно связан с кем-либо дружбой	a person, typically someone other than a family member, spouse or lover, whose company one enjoys and towards whom one feels affection
B412	NOUN	1217	вдова	widow	женщина, не вступившая в новый брак после смерти мужа	a woman whose spouse has died (and who has not remarried); feminine of widower
B412	NOUN	1232	дочь	daughter	лицо женского пола по отношению к своим отцу и матери	one’s female offspring
B412	NOUN	1233	внук	grandson	сын дочери или сына	a son of one's child
B412	NOUN	1234	брат	brother	каждый из сыновей в отношении к другим детям тех же родителей или одного из них	son of the same parents as another person
B412	NOUN	1236	дед, дедушка	grandfather	отец отца или матери	a father of someone's parent
B412	NOUN	1237	бабушка	grandmother	мать отца или матери	a mother of someone's parent
B412	NOUN	1240	дядя	uncle	брат отца или матери, а также муж тёти	the brother or brother-in-law of one’s parent
B412	NOUN	1241	двоюродный брат	cousine	сын дяди или тёти	son of an uncle or aunt
B412	NOUN	1242	двоюродная сестра	cousin (female)	дочь брата или сестры матери либо дочь брата или сестры отца	daughter of an uncle or aunt
B412	NOUN	1244	деверь	brother-in-law (husband's side)	брат мужа	husband’s brother
B412	NOUN	1245	шурин	brother-in-law (wife's side)	брат жены	wife’s brother
B42	VERB	1252	говорить	to say	произносить слова, вести речь, выражать в устной речи какие-либо мысли, мнения, сообщать что-либо	to speak; to express an opinion; to make answer; to reply
B42	NOUN	1262	вепсы	Vepses	представители малого финно-угорского народа, живущего в Карелии, Вологодской и Ленинградской областях в России, до 1917 вепсы официально именовались чудью	a Finno-Ugric people of northwest Russia
B43	NOUN	1266	гость	guest	тот, кто пришёл, приехал и т. п. навестить кого-либо, провести у кого-либо время или с какой-либо иной целью	a recipient of hospitality, especially someone staying by invitation at the house of another
B43	NOUN	1267	гостинец	present	вещь, предмет, сладости и т. п., обычно приносимые, привозимые или присылаемые откуда-либо в знак внимания, в качестве подарка	thing, object, sweets, etc., usually brought or sent from somewhere as a sign of attention, as a gift
B43	VERB	1268	дарить	to gift	передавать кому-либо какой-либо объект в собственность с уведомлением о совершаемом действии	to give as a gift or donation
B43	NOUN	1277	веселье	fun	праздник, развлечение, праздничное шествие	playful, often noisy, activity
B43	NOUN	1441	артист	actor	профессиональный исполнитель произведений искусства, преимущественно театрального или вокального	a person who portrays a character in a production
B51	NOUN	1281	деревня, село	village	любой сельский населённый пункт, в т.ч. в других странах	any rural settlement
B51	NOUN	1284	артель	artel	добровольное, обычно временное, объединение физических лиц для совместной работы на основе общей ответственности, самоуправления и долевого участия в доходах	a Russian or Soviet craftsmen's collective
B51	NOUN	1287	город	city	сравнительно крупный населённый пункт с развитой административной, хозяйственной и культурной инфраструктурой	a relatively large settlement with a developed administrative, economic and cultural infrastructure
B51	NOUN	1297	война	war	вооружённая борьба, боевые действия между племенами, народами, государствами и т. п. или общественными классами внутри государства, направленные на уничтожение кого-либо или чего-либо	organized, large-scale, armed conflict between countries or between national, ethnic, or other sizeable groups, usually but not always involving active engagement of military forces
B51	NOUN	1298	весть	news	известие, сообщение	piece of news, message
B51	NOUN	1301	воля	freedom	свобода, не связанная ограничениями; отсутствие зависимости от кого-, чего-либо, возможность располагать собою по собственному усмотрению, без отчёта кому бы то ни было; свобода от внутренней связи с кем-, чем-либо	the state of being free, of not being imprisoned or enslaved
B51	VERB	1302	встречать	to meet	оказываться около кого-либо, обнаруживать перед собою кого-либо	to come face to face with by accident; to encounter
B51	NOUN	1440	армия	army	совокупность всех сухопутных, морских и воздушных вооружённых сил государства	a large, highly organized military force, concerned mainly with ground (rather than air or naval) operations
B511	NOUN	1293	бумага	paper	печатный материал, изготовляемый из целлюлозы	A sheet material typically used for writing on or printing on (or as a non-waterproof container), usually made by draining cellulose fibres from a suspension in water
B52	NOUN	1303	бог	god	высшее сверхъестественное существо, объект поклонения	a deity or supreme being; a supernatural, typically immortal, being with superior powers, to which personhood is attributed
B52	NOUN	1309	вера	faith	убеждённость в существовании Бога	a religious or spiritual belief system
B52	NOUN	1311	грех	sin	нарушение действием, словом или мыслью воли Бога, религиозно-нравственных предписаний или правил	a violation of God's will or religious law
B52	VERB	1312	благословлять	to bless	совершать обрядовое действо — знамение креста, произнося слова молитвы, призывающие Бога оказать покровительство или помощь кому-либо в новых жизненных обстоятельствах или в каком-либо важном, трудном деле	to make something holy by religious rite, sanctify
B52	VERB	1322	гадать	to tell fortunes	суеверно пытаться узнать будущее по приметам, картам и другим предполагаемым источникам тайных знаний	to tell someone's destiny or future, usually by magic
B53	NOUN	1445	документ	document	материальный объект с зафиксированной на нём информацией в виде текста, звукозаписи или изображения, предназначенный для передачи во времени и пространстве в целях хранения и общественного использования	an original or official paper used as the basis, proof, or support of anything else, including any writing, book, or other instrument conveying information pertinent to such proof or support
C1	NOUN	1334	аршин	arshin	старинная русская мера длины, равная 0,711 метра	an obsolete Russian length unit, equal to 71.12 centimeters, or 28 inches
C1	NOUN	1335	верста	verst	устаревшая русская единица измерения расстояния, равная 1066,8 метра	a Russian unit of length, equivalent to about 1.07 kilometres or about 2⁄3 of a mile
C1	NOUN	1336	горсть	handful	количество, объём того, что удерживается в руке (руках)	the amount that a hand will grasp or contain
C1	ADV	1338	еще	more	дополнительно; вдобавок к тому же са́мому или в добавление к чему-, кому-либо	in greater number, quantity, amount, or proportion
C1	SCONJ	1339	если	if	употребляется при присоединении придаточного предложения, выражающего потенциально возможное условие	supposing that, assuming that, in the circumstances that; used to introduce a condition or choice
C1	ADJ	1341	единственный	the only one	только один, всего один; существующий только в одном экземпляре	existing in only one copy
C1	PRON	1343	весь	the whole	совершенно, целиком	entire, undivided
C1	NUM	1351	два	two	целое число между 1 (один) и 3 (три)	a numerical value equal to 2; integer between 1 (one) and 3 (three)
C1	NUM	1357	восемь	eight	натуральное число между семью и девятью, а также цифра, обозначающая это число	the number occurring after seven and before nine
C1	NUM	1358	девять	nine	натуральное число между восемью и десятью	a numerical value equal to 9; the number following eight and preceding ten
C1	NUM	1359	десять	ten	натуральное число между девятью и одиннадцатью	the number occurring after nine and before eleven
C2	ADJ	1367	близкий	close	находящийся недалеко, на небольшом расстоянии от кого-либо или от чего-либо	located close, at a short distance from someone or something
C2	ADJ	1368	далёкий	far	отдалённый, находящийся на большом расстоянии	at, to, or by a great distance (used to indicate the extent to which one thing is distant from another)
C2	ADV	1370	вниз	down	по направлению, соответствующему уменьшению высоты, к низу чего-либо	from a higher position to a lower one; downwards
C2	ADV	1371	вверх	upwards	по направлению от земли, в сторону увеличения высоты	towards a higher place; towards what is above
C2	ADJ	1375	длинный	long	имеющий большую длину, протяжённый	having much distance from one terminating point on an object or an area to another terminating point (usually applies to horizontal dimensions)
C2	ADJ	1382	гладкий, ровный	smooth	имеющий ровную поверхность, без шероховатостей, изломов, мелких выступов или впадин	having a texture that lacks friction; not rough
C2	NOUN	1389	восток	east	сторона света, противоположная западу и соответствующая направлению на восход солнца	one of the four principal compass points, specifically 90°, conventionally directed to the right on maps; the direction of the rising sun at an equinox
C2	ADV	1390	где	where	в каком месте; местоименное вопросительное слово в вопросах о месте (местонахождении)	in, at or to which place or situation
C3	NOUN	1395	время	time	сезон, пора	an instant of time
C3	NOUN	1399	день	day	часть суток от восхода до заката солнца или между утром и вечером (примерно от 12 до 18 часов)	the time when the Sun is above the horizon and it lights the sky
C3	NOUN	1400	вечер	evening	часть суток между днём и ночью (примерно от 17 до 23 часов включительно)	the time of the day between dusk and night, when it gets dark
C3	ADV	1402	вчера	yesterday	день, прямо предшествующий текущему	the day immediately before today; one day ago
C3	ADV	1408	всегда	always	в любой момент времени, во все времена	at all times; throughout all time; since the beginning
C3	ADV	1409	быстро	fast	с большой скоростью; не теряя времени, не мешкая	quickly, with great speed; within a short time
C3	NOUN	1413	вторник	Tuesday	второй день недели; день, следующий за понедельником	the third day of the week in many religious traditions, and the second day of the week in systems that use the ISO 8601 norm; it follows Monday and precedes Wednesday
C3	NOUN	1418	воскресенье	Sunday	день недели между субботой и понедельником	the first day of the week in many religious traditions, and the seventh day of the week in systems using the ISO 8601 standard; the Christian Sabbath; the Lord's Day; it follows Saturday and precedes Monday
C3	ADV	1420	давно	long ago	много времени назад	at a time in the past, especially the distant past
C3	NOUN	1423	год	year	единица измерения времени, определяемая астрономически и равная периоду обращения планеты вокруг её звезды (в частном случае для Земли — 365 или 366 дней)	a period of time akin to the time taken for the Earth to undergo a full cycle of seasons
C3	NOUN	1426	весна	spring	одно из четырёх времён года между зимой и летом	the season of the year in temperate regions in which plants spring from the ground and into bloom and dormant animals spring to life
