category_id	pos	concept_id	concept_ru	concept_en	definition_ru	definition_en
B182	NOUN	659	платок	headscarf; shawl	квадратный кусок ткани для покрытия головы, шеи или плеч; также — для вытирания лица	a square piece of cloth for covering the head, neck, or shoulders; also — for wiping the face
B182	NOUN	660	кафтан	kaftan	традиционная мужская одежда с длинными полами и длинными рукавами; застёгивается спереди, носился поверх другой одежды	traditional men's garment with long skirts and sleeves; fastens in front, worn over other clothing
B182	NOUN	661	платье	dress	предмет женской одежды, состоящий из лифа и юбки; цельное одеяние для верхней части тела и ног	a women's garment consisting of a bodice and skirt; a one-piece covering for the upper body and legs
B182	NOUN	662	шуба	fur coat	верхняя зимняя одежда из меха или на меху; для защиты от холода	outer winter clothing made of fur or lined with fur; for protection against cold
B182	NOUN	663	пазуха	bosom (of clothing); chest fold (of garment)	внутренняя часть одежды на груди, за отворотом; место, куда можно что-либо положить	the inner part of a garment at the chest, behind the lapel; a place to put something
B182	NOUN	664	шапка	hat	головной убор для защиты от холода или для украшения; надевается на голову	a head covering for protection from cold or for adornment; worn on the head
B182	NOUN	665	рукавица	mitten	перчатка без разделения пальцев, кроме большого; зимняя одежда для рук	a glove without separate fingers except the thumb; winter handwear
B182	VERB	666	раздеть, снять	to undress; to take off (clothing)	удалить одежду с себя или другого; освободить от одежды	to remove clothing from oneself or another; to free from garments
B182	NOUN	667	пояс	belt	полоса ткани, кожи или другого материала для обвязывания талии; держит одежду, украшает	a strip of fabric, leather, or other material for tying around the waist; holds clothing, decorates
B182	NOUN	668	ремень	strap; belt (leather)	полоса кожи или прочного материала для застёгивания, держания; часть пояса, упряжи	a strip of leather or strong material for fastening, holding; part of a belt or harness
B182	NOUN	669	пряжка	buckle; clasp	приспособление для застёгивания ремня, пояса; металлическая или пластиковая застёжка	a device for fastening a belt or strap; a metal or plastic clasp
B182	NOUN	670	подол	hem; skirt-bottom	нижний край одежды (юбки, платья, рубахи); часть, касающаяся земли	the lower edge of a garment (skirt, dress, shirt); the part touching the ground
B182	NOUN	671	пуговица	button	небольшой предмет для застёгивания одежды; крепится к ткани, продевается в петлю	a small object for fastening clothing; attached to fabric, passed through a loop
B182	NOUN	672	рукав	sleeve	часть одежды, закрывающая руку; пришивается к плечевой части	the part of a garment covering the arm; sewn to the shoulder section
B182	NOUN	673	карман	pocket	мешочек или полость в одежде для хранения мелких вещей; вшивается или нашивается	a pouch or cavity in clothing for holding small items; sewn in or attached
B182	VERB	674	кроить	to cut out (fabric); to cut a pattern	размечать и разрезать ткань по выкройке для пошива одежды; подготавливать детали	to mark and cut fabric according to a pattern for sewing; to prepare garment pieces
B182	VERB	675	шить	to sew	соединять куски ткани нитками с помощью иглы; изготавливать или чинить одежду	to join pieces of fabric with thread using a needle; to make or repair clothing
B182	VERB	676	пороть	to unpick; to rip (a seam)	разъединять по шву что-либо сшитое	to open seams, to disassemble sewn items
B182	VERB	677	подрубать	to hem; to overcast (an edge)	подшивать край ткани, загибая и закрепляя кромку; обрабатывать подол, рукава	to sew the edge of fabric by folding and securing the margin; to finish hems, sleeves
B182	VERB	678	чинить белье	to mend linen; to repair clothing	восстанавливать повреждённую одежду, постельное бельё; зашивать дыры, ставить заплатки	to restore damaged clothing or bed linen; to sew holes, apply patches
B182	NOUN	679	дыра	hole	отверстие, в особенности с неровными краями, прореха или углубление в чём-либо	a hollow place or cavity; an excavation; a pit; a dent; a depression; a fissure
B182	ADJ	680	старый, изношенный (об одежде)	worn, old, shabby (of clothing)	потерявший вид от длительного использования; потёртый, ветхий, не новый	having lost appearance from prolonged use; frayed, threadbare, not new
B182	ADJ	681	новый	new	недавно сделанный, купленный; не бывший в употреблении, свежий	recently made or bought; not previously used, fresh
B182	ADJ	682	тесный	tight; close-fitting; narrow; constricting	узкий, маломерный; не подходящий по размеру, сдавливающий тело	narrow, too small; not fitting properly, constricting the body
B182	NOUN	683	бусы	beads	украшение в виде нити с нанизанными на неё зёрнами из стекла, камня и т. п.	a beaded necklace
B182	NOUN	684	кольцо, перстень	ring	украшение в виде замкнутого круга для ношения на пальце; из металла, с камнем или без	an ornament in the form of a closed circle for wearing on a finger; made of metal, with or without a stone
B182	NOUN	685	серьги	earrings	украшение для ушей; крепится к мочке, из металла, с камнями или без	ornaments for the ears; attached to the earlobe, made of metal, with or without stones
B182	NOUN	686	наперсток	thimble	небольшой колпачок для защиты пальца при шитье; надевается на указательный или средний палец	a small cap for protecting the finger while sewing; worn on the index or middle finger
B182	VERB	687	мыть	to wash	очищать водой с мылом или другим средством; удалять грязь с тела, предметов	to clean with water and soap or another agent; to remove dirt from body, objects
B182	NOUN	688	мыло	soap	моющее средство из жиров и щёлочи; используется для очищения тела, одежды, посуды	a cleansing agent made from fats and alkali; used for cleaning body, clothing, dishes
B182	NOUN	689	пар (в бане)	steam (in the bathhouse)	горячий влажный воздух в бане; образуется при поливании камней водой	hot humid air in a bathhouse; formed by pouring water on hot stones
B182	VERB	690	париться (в бане)	to steam oneself (in the bathhouse)	находиться в бане под действием горячего пара; мыться, прогреваться с веником	to be in a bathhouse under the effect of hot steam; to wash, to warm up with a whisk
B182	ADJ	691	чистый	clean	не загрязнённый, вымытый; свободный от грязи, пятен	not soiled, washed; free from dirt, stains
B182	VERB	692	вытирать	to wipe	проводя чем-либо твёрдым по какой-либо поверхности, делать её чистой или сухой, удалять грязь, пыль, влагу и т. п.; очищать трением	to move an object over, maintaining contact, with the intention of removing some substance from the surface
B182	NOUN	693	полотенце	towel	кусок ткани для вытирания тела, рук, лица; также — для украшения интерьера	a piece of fabric for drying the body, hands, face; also — for interior decoration
B182	NOUN	694	простыня	bed sheet	большой прямоугольный кусок ткани для покрытия матраца или тела в постели	a large rectangular piece of fabric for covering a mattress or body in bed
B182	NOUN	695	скатерть	tablecloth	кусок ткани для покрытия стола; используется при сервировке, для защиты и украшения	a piece of fabric for covering a table; used when setting the table, for protection and decoration
B182	NOUN	696	щёлок	lye; alkaline solution	щелочной раствор из золы и воды; использовался для стирки, мытья посуды	an alkaline solution made from ash and water; used for washing clothes, dishes
B182	NOUN	697	одеяло	blanket	мягкое покрывало для укрывания в постели; сохраняет тепло тела	a soft covering for wrapping in bed; retains body heat
B182	NOUN	698	подушка	pillow	мягкий предмет для подкладывания под голову во время сна; набита пером, пухом, синтетикой	a soft object for placing under the head during sleep; stuffed with feathers, down, or synthetic material
B182	NOUN	699	постель	bed	место для сна с матрацем, простынями, одеялом	a place for sleeping with mattress, sheets, blanket; also — a set of sleep linen
B182	NOUN	700	гребень (для волос)	comb	продолговатая пластинка с рядом зубьев по обеим сторонам, служащая для расчесывания волос; расчёска с крупными зубьями либо украшение для волос, выполненное в виде такой расчёски	a toothed implement for grooming the hair or (formerly) for keeping it in place
B182	NOUN	701	зеркало	mirror	предмет с гладкой отражающей поверхностью для видения своего изображения; обычно стеклянное с металлическим покрытием	an object with a smooth reflective surface for seeing one's image; usually glass with a metal coating
B21	VERB	702	понимать	to understand	осознавать смысл, значение, суть чего-либо; уметь интерпретировать информацию	to realize the meaning, significance, or essence of something; to be able to interpret information
B21	VERB	703	думать	to think	осуществлять мыслительную деятельность 	to ponder, to go over in one's head
B21	VERB	704	помнить	to remember	сохранять в памяти, воспроизводить прошлые события, факты, ощущения	to retain in memory, to reproduce past events, facts, or sensations
B21	VERB	705	упоминать	to mention	называть, ссылаться на что-либо в разговоре или тексте; делать краткое замечание о чём-либо	to name, to refer to something in speech or text; to make a brief remark about something
B21	VERB	706	знать	to know	иметь сведения, информацию о чём-либо; обладать знаниями, навыками, опытом	to have information or data about something; to possess knowledge, skills, or experience
B21	VERB	707	узнавать	to find out	получать сведения о ком-либо или о чём-либо, разузнавая, допытываясь	to obtain information about someone or something by inquiring, prying
B21	VERB	708	забывать	to forget; to fail to remember	терять из памяти, не сохранять в сознании информацию, события, обязательства	to lose from memory, to fail to retain information, events, or obligations in consciousness
B21	NOUN	709	ум	mind; intellect	способность мыслить, рассуждать, понимать; разум, интеллект	the ability to think, reason, understand; intellect, rationality
B21	ADJ	710	умный	smart; intelligent	обладающий умом, способный к рассуждению, обучению, решению задач; сообразительный	possessing intelligence, capable of reasoning, learning, and problem-solving
B21	VERB	711	уметь	to be able to; to have the skill	обладать навыком, способностью выполнять определённое действие; владеть мастерством	to possess a skill or ability to perform a specific action; to have mastery
B21	NOUN	712	мозг	brain	орган центральной нервной системы, управляющий мышлением, движениями, чувствами	the central nervous system organ controlling thought, movement, and emotions
B21	NOUN	713	слово	word	единица языка, выражающая понятие; сочетание звуков или букв, имеющее значение	a unit of language expressing a concept; a combination of sounds or letters with meaning
B21	ADJ	714	скупой	stingy; miserly; tight-fisted	чрезмерно экономный, жадный до денег; не желающий тратить, делиться, помогать	excessively economical, greedy for money; unwilling to spend, share, or help
B22	VERB	715	бояться	to fear	испытывать боязнь, страх	to be afraid of (something or someone); to consider or expect (something or someone) with alarm
B22	VERB	716	хотеть	to want; to wish	испытывать потребность, стремление получить или совершить что-либо; желать	to feel a need or desire to obtain or do something; to wish for
B22	ADJ	717	милый	dear; darling; kind	вызывающий привязанность, симпатию; ласковый	inspiring affection; lovable; kind and gentle
B22	VERB	718	обрадоваться	to rejoice; to be glad	испытывать радость, удовольствие от чего-либо	to feel joy or happiness about something
B22	VERB	719	нравиться	to like; to please	вызывать симпатию или приятное ощущение	to cause someone to feel pleasure or fondness
B22	VERB	720	смеяться	to laugh	издавать звуки, выражающие веселье или радость	to make sounds expressing amusement or joy
B22	VERB	721	сердиться	to be angry; to get angry	испытывать раздражение или гнев	to feel or show anger or irritation
B22	NOUN	722	обида	offence; grievance	чувство обиды, возникающее от несправедливого отношения	a feeling of hurt or resentment caused by unfair treatment
B22	ADV	723	жаль	pity	о чувстве сожаления по поводу чего-либо,  сострадании по отношению к кому-либо, чему-либо	A feeling of sympathy at the misfortune or suffering of someone or something. 
B22	NOUN	724	печаль, тоска	sadness; longing; grief	состояние душевной тяжести, тоски или скорби	a state of sorrow, melancholy, or yearning
B22	VERB	725	мучить	to torment; to cause suffering	причинять страдание или мучение кому-либо	to cause pain or suffering to someone
B22	VERB	726	плакать	to cry	выделять слёзы от горя, боли, радости или других сильных эмоций; выражать чувства плачем	to shed tears due to grief, pain, joy, or other strong emotions; to express feelings through crying
B22	VERB	727	любить	to love	испытывать глубокую привязанность к кому-либо	to feel deep affection for someone
B22	VERB	728	обнимать	to hug; to embrace	обвивать руками в знак ласки или привязанности	to hold someone in one's arms as a sign of affection
B22	VERB	729	целовать	to kiss	прикасаться губами в знак привязанности или приветствия	to touch someone with the lips as a sign of affection or greeting
B22	NOUN	730	беда	misfortune	несчастье, крайне тяжёлое или неприятное событие или обстоятельство	an undesirable event such as an accident
B22	VERB	1166	гладить, поглаживать	to stroke	водить ладонью, пальцами и т. п. по поверхности чего-либо; поглаживать	to move one's hand with gentle pressure over (a surface, especially hair, fur, or skin), typically repeatedly; caress.
B22	NOUN	1450	доверие	trust	положительное отношение к объекту или субъекту, основанное на уверенности в его надёжности, достоверности или, соответственно, честности, добросовестности	сonfidence in or reliance on some person or quality
B23	VERB	731	лгать, обманывать	to lie; to deceive	говорить неправду; вводить в заблуждение	to say something untrue; to mislead or deceive
B23	VERB	732	воровать	to steal	тайно, без разрешения брать кого-, что-либо у кого-либо, незаконно присваивать себе чужое; красть	to take illegally, or without the owner's permission, something owned by someone else without intending to return it
B23	ADJ	733	виноватый	guilty	совершивший проступок, нечто предосудительное	responsible for a dishonest act
B23	VERB	734	бранить, ругать	to scold	порицать, осуждать кого-либо или что-либо	to rebuke angrily
B23	VERB	735	хаять	to disparage; to badmouth	отзываться плохо о ком-либо или о чём-либо, порочить	to speak disparagingly of someone or something; to find fault
B23	VERB	736	дразнить	to tease	намеренно раздражать шутками, приставанием; злить насмешками	to provoke or disturb; to annoy
B23	ADJ	737	хороший	good	обладающий положительными качествами; приятный, полезный, достойный одобрения	possessing positive qualities; pleasant, useful, worthy of approval
B23	ADJ	738	злой	evil, wicked	склонный к причинению вреда, недоброжелательный	inclined to cause harm, malevolent
B23	ADJ	739	плохой	bad; poor	обладающий отрицательными качествами; неприятный, вредный	possessing negative qualities; unpleasant, harmful
B23	ADJ	740	ленивый	lazy; idle	не склонный к труду, деятельности; избегающий усилий, предпочитая бездействие	not inclined to work or activity; avoiding effort, preferring inactivity
B23	VERB	741	завидовать	to envy	испытывать зависть к чужим успехам или имуществу	to feel envy towards another's success or possessions
B23	NOUN	742	стыд	shame	болезненное чувство, вызванное сознанием своего недостойного поведения	a painful feeling caused by awareness of wrongdoing or disgrace
B23	NOUN	743	правда	truth	верное утверждение; то, что соответствует представлениям об истине	a true statement; something that corresponds to ideas about truth
B23	NOUN	744	честь	honour; dignity	внутренняя нравственная ценность; репутация, достоинство	inner moral worth; good reputation; dignity
B23	NOUN	745	милость	mercy; grace; favour	доброжелательное, снисходительное отношение; великодушие	kind, compassionate treatment; benevolence; favour
B31	VERB	746	работать	to work; to labour	выполнять работу, прилагать усилия для достижения результата	to perform work; to exert effort to achieve a result
B31	NOUN	747	работа	work; labour	деятельность, требующая усилий; труд	activity requiring effort; labour; toil
B31	VERB	748	нанимать	to hire; to employ	принимать кого-либо на работу за вознаграждение	to engage someone to work for payment
B31	VERB	749	делать	to make	изготовлять, производить какие-либо действия, обычно с помощью инструментов, машин и пр.; создавать какие-либо произведения живописи, литературы, музыки и т. п.	to build, construct, produce, or originate
B31	NOUN	750	дело	business	работа, занятие, действие	a person's occupation, work, or trade
B31	NOUN	751	подряд	contract; job contract	соглашение о выполнении определённых работ за вознаграждение	an agreement to perform specified work for payment
B31	NOUN	752	ноша	load; burden (carried)	тяжёлый предмет или ноша, которую несут	a heavy object or burden that is carried
B31	VERB	753	тереть	to rub	воздействовать на поверхность трением, очищая, обрабатывая или вызывая раздражение	to act on a surface by friction, cleaning, processing, or causing irritation
B31	VERB	754	прибирать (в квартире)	to tidy up; to clean (a room)	наводить порядок, убирать в помещении	to put in order; to clean a room or dwelling
B31	VERB	755	вить, свивать	to twist	соединять, скручивая, сплетая в одну нить, вместе	to turn the ends of something, usually thread, rope etc., in opposite directions, often using force
B31	VERB	756	сучить (пряжу)	to twist (yarn); to spin	скручивать волокно в нить; сучить пряжу	to twist fibres into thread; to spin yarn
B31	VERB	757	облить	to pour over; to spill over	обливать чем-либо жидким; проливать на что-либо	to pour a liquid over something; to spill onto something
B31	VERB	758	связывать	to tie; to bind	соединять, скрепляя верёвкой или нитью	to fasten or join by tying with rope or thread
B31	VERB	759	отломить, отколоть	to break off; to chip off	отламывать или откалывать часть	to detach a piece by breaking or chipping
B31	NOUN	760	узел	knot	место перекрещивания и завязывания верёвки или нити	the point where a rope or thread is fastened by tying
B31	NOUN	1436	помощник	helper, aide	человек, оказывающий помощь, поддержку в работе, деятельности	a person providing help or support in work or activity
B321	NOUN	761	подсека	slash-and-burn plot; podséka	участок леса, срубленный и выжженный для подготовки под пашню	a forest plot that has been felled and burned to prepare it for cultivation
B321	VERB	762	палить подсеку	to burn the slash-and-burn plot	поджигать поваленные деревья на подсеке для расчистки	to set fire to the felled trees on a slash-and-burn plot
B321	VERB	763	расчищать, раскорчевывать (под пашню, луг)	to clear; to grub up (for a field or meadow)	расчищать землю от деревьев и пней для пашни или луга	to clear land of trees and stumps for a field or meadow
B321	NOUN	764	пожог, выженное место	burnt clearing; burn site	участок, оставшийся после выжигания подсеки	a cleared area remaining after burning a slash-and-burn plot
B321	NOUN	765	груда (камней)	heap	большое количество каких-либо предметов, сложенных, нагромождённых в беспорядке один на другой	a pile or mass; a collection of things laid in a body, or thrown together so as to form an elevation
B321	NOUN	766	поле	field	открытый участок земли, используемый для земледелия	an open area of land used for agriculture
B321	NOUN	767	почва	soil	верхний плодородный слой земли, в котором растут растения	the upper fertile layer of earth in which plants grow
B321	ADJ	768	твердый	hard; firm	сопротивляющийся давлению или деформации; прочный	resistant to pressure or deformation; firm
B321	VERB	769	набухать	to swell; to expand	увеличиваться в объёме от влаги или тепла	to increase in volume by absorbing moisture or heat
B321	VERB	770	обрабатывать (землю)	to till; to cultivate (land)	возделывать почву для посева; пахать, бороновать, рыхлить, готовить землю к выращиванию растений	to prepare soil for sowing; to plow, harrow, or loosen earth to make it ready for growing plants
B321	NOUN	771	полоса (земли)	strip (of land)	узкий длинный участок земли	a long narrow area of land
B321	NOUN	772	пар (в севообороте)	fallow (in crop rotation)	поле, оставленное незасеянным для восстановления плодородия	a field left unsown for a season to restore its fertility
B321	NOUN	773	подсека заросшая	overgrown slash-and-burn plot	бывшая подсека, поросшая молодым лесом или кустарником	a former slash-and-burn plot that has become overgrown with young trees or scrub
B321	NOUN	774	навоз	manure; dung	удобрение из экскрементов сельскохозяйственных животных, смешанных с подстилкой (соломой, опилками); используется для повышения плодородия почвы, улучшения её структуры и питания растений	organic fertilizer made from the excrement of farm animals mixed with bedding (straw, sawdust); used to increase soil fertility, improve its structure, and nourish plants
B321	NOUN	775	навозная куча	manure heap; dunghill	скопление навоза, сложенное в одном месте для хранения, перегнивания и последующего использования как удобрения; место сбора органического удобрения на дворе, в хозяйстве	 an accumulation of manure gathered in one place for storage, decomposition, and later use as fertilizer; a collection point for organic fertilizer in a farmyard or household
B321	VERB	776	копать	to dig	извлекать землю, грунт лопатой или другим орудием; делать углубление, яму, траншею; обрабатывать почву путём перекапывания	to remove earth, soil with a shovel or other tool; to make a depression, hole, or trench; to cultivate soil by turning it over
B321	NOUN	777	мотыга	hoe; mattock	сельскохозяйственное орудие с широким лезвием для рыхления почвы и прополки	an agricultural tool with a broad blade for loosening soil and weeding
B321	NOUN	778	соха	sokha (wooden plough)	традиционное деревянное пахотное орудие с раздвоенным рабочим концом	a traditional wooden plough with a forked working end
B321	NOUN	779	борона	harrow	сельскохозяйственное орудие для обработки почвы, состоящее из тяжелой конструкции, имеющей несколько дисков или зубьев в ряд, которую таскают по вспаханной земле для выравнивания или рыхления почвы, удаления сорняков или прикрытия семян	a device consisting of a heavy framework having several disks or teeth in a row, which is dragged across ploughed land to smooth or break up the soil, to remove weeds or cover seeds; a harrow plow.
B321	NOUN	780	изгородь	fence; enclosure	ограждение из жердей, досок или прутьев	a barrier made of poles, boards or wattles
B321	NOUN	781	кол	stake; pole	заострённый кол, вбиваемый в землю	a pointed stick or pole driven into the ground
B321	VERB	782	сеять	to sow	рассыпать семена по почве для выращивания	to scatter seeds on or in the soil for growing
B321	NOUN	783	всходы	young growth	ростки хлебных злаков, показавшиеся из земли	cereal sprouts emerging from the ground
B321	NOUN	784	росток	sprout; seedling	молодой побег, только что проросший из семени	a young shoot that has just germinated from a seed
B321	NOUN	785	отросток, побег	shoot; offshoot	новый вырост или боковой побег растения	a new growth or lateral shoot of a plant
B321	VERB	786	полоть	to weed	удалять сорные растения с поля или огорода	to remove unwanted plants from a field or garden
B321	ADJ	787	спелый, зрелый	ripe; mature	достигший полной зрелости (о злаках, плодах)	having reached full maturity (of grain crops or fruit)
B321	NOUN	788	полеглость	lodging; crop lodging	полегание злаков под действием ветра, дождя или собственного веса	the flattening of cereal crops by wind, rain, or their own weight
B321	NOUN	789	лемех	ploughshare; lemech	металлическое лезвие плуга, разрезающее почву	the metal blade of a plough that cuts through the soil
B321	VERB	790	пахать	to plough	рыхлить и переворачивать почву плугом	to break up and turn over soil using a plough
B321	NOUN	791	борозда	furrow	длинная канавка на поверхности почвы, проведённая сохой или плугом, для посадки в неё растений	a trench cut in the soil, as when plowed in order to plant a crop
B321	NOUN	1437	жердь	pole	длинный шест из тонкого ствола дерева	Originally, a stick; now specifically, a long and slender piece of metal or (especially) wood, used for various construction or support purposes.
B322	VERB	792	жать	to reap	среза́ть под корень (стебли хлебных растений), убирать урожай зерновых 	To gather (e.g. a harvest) by cutting.
B322	NOUN	793	серп	sickle	ручное сельскохозяйственное орудие с изогнутым лезвием для жатвы	a hand tool with a curved blade used for reaping grain
B322	NOUN	794	сноп	sheaf	связка срезанных злаков, перевязанная вместе	a bundle of cut cereal stalks bound together
B322	NOUN	795	перевясло	straw band; sheaf binder	жгут из соломы или ржаной соломки для перевязки снопа	a band of twisted straw used to bind a sheaf
B322	NOUN	796	суслон, бабка	stook; shook (of sheaves)	несколько снопов, поставленных вертикально вместе для просушки	a group of sheaves set up in the field to dry
B322	NOUN	797	зарод	hay stack; zarod (oblong stack)	продолговатый стог сена или соломы	an elongated stack of hay or straw
B322	NOUN	798	стерня	stubble	остатки стеблей злаков на поле после жатвы	the short stalks of cereal crops remaining in a field after harvesting
B322	NOUN	799	яровые злаки	spring cereals	зерновые культуры, высеваемые весной и убираемые осенью того же года	cereal crops sown in spring and harvested in autumn of the same year
B323	NOUN	800	рига	riga (threshing barn)	строение для сушки и обмолота зерна, традиционное для Карелии и всего Севера	a building for drying and threshing grain, traditional in Karelia and the Russian North
B323	VERB	801	насаживать снопы (в ригу)	to stack sheaves (in the riga)	устанавливать снопы в риге для сушки	to set up sheaves in the riga for drying
B323	VERB	802	молотить	to thresh	отделять зерно от колосьев ударами цепа или молотильной машины	to separate grain from the ears by beating with a flail or threshing machine
B323	NOUN	803	зерно	grain; kernel	зерно злакового растения	the seed of a cereal plant
B323	VERB	804	веять	to winnow	отделять, очищать зерно от мякины и сора на естественном ветре или при помощи веялки	to subject (granular material, especially food grain) to a current of air separating heavier and lighter components, as grain from chaff
B323	NOUN	805	солома	straw	высохшие стебли злаков, остающиеся после обмолота	the dried stalks of cereal plants remaining after threshing
B323	NOUN	806	пучок, связка (соломы)	bundle; bunch (of straw)	связанная или перевязанная охапка соломы	a tied or bound bunch of straw
B323	NOUN	807	полова, мякина	chaff; winnowings	лёгкие шелушинки и оболочки зерна, отделяемые при молотьбе	the light husks and outer coverings of grain separated during threshing
B324	NOUN	808	коса	scythe	сельскохозяйственное орудие с длинным изогнутым лезвием для кошения травы или злаков	an agricultural tool with a long curved blade for cutting grass or grain
B324	VERB	809	косить	to mow; to scythe	срезать траву, злаки специальным инструментом (косой) или машиной	to cut grass or grain with a special tool (scythe) or machine
B324	NOUN	810	сено	hay	срезанная и высушенная трава, используемая как корм для скота	cut and dried grass used as animal fodder
B324	NOUN	811	луг, лужайка	meadow; lawn	открытый участок с травяным покровом	an open area covered with grass
B324	VERB	812	точить на точильном камне	to sharpen on a whetstone	заострять лезвие инструмента или оружия, проводя им по абразивной поверхности точильного камня; восстанавливать режущую кромку путём трения о твёрдый мелкозернистый материал	to hone the edge of a tool or weapon by rubbing it against an abrasive stone surface; to restore a cutting edge through friction with a hard fine-grained material
B324	VERB	813	точить бруском	to sharpen with a honing stick	заострять режущую кромку ножа, косы или другого инструмента, проводя им по специальному абразивному бруску; восстанавливать остроту путём трения о твёрдый мелкозернистый материал	to hone the cutting edge of a knife, scythe, or other tool by drawing it across a specially shaped abrasive stone; to restore sharpness through friction with a hard fine-grained bar
B324	NOUN	814	грабли	rake	садово-огородный инструмент, колодка с зубьями, насаженная на длинную рукоятку	a garden tool with a row of pointed teeth fixed to a long handle, used for collecting debris, grass, etc., for flattening the ground, or for loosening soil
B324	NOUN	815	зуб (граблей)	tooth (of a rake)	один из выступов, прутьев или зубцов рабочей части граблей; служит для захвата, сгребания сена, листьев, почвы; металлический или деревянный элемент сельскохозяйственного орудия	one of the projections, rods, or tines on the working part of a rake; used for gathering, raking hay, leaves, or soil; a metal or wooden element of a farming tool
B324	NOUN	816	валок (сена)	windrow (of hay)	ряд срезанного (скошенного) сена или мелкой зерновой культуры	a long line of raked hay or sheaves of grain laid out to dry in the wind
B324	NOUN	817	куча	pile; heap	небольшое скошение сена, сгрёбленное в одно место на поле или лугу перед окончательной укладкой в стог или погрузкой на транспорт; временная форма хранения скошенной травы в процессе заготовки кормов	a small accumulation of raked hay gathered in one place in a field or meadow before final stacking into a haystack or loading onto transport; a temporary form of storing cut grass during fodder harvesting
B324	NOUN	818	копна (сена)	hay cock	небольшая куча сена, сгрёбленная вместе на поле; временное скопление сена перед укладкой в стог	a small pile of hay raked together in a field; a temporary accumulation of hay before stacking
B324	VERB	819	разбрасывать, расстилать (копны сена)	to spread out (hay); to scatter hay	распределять сено по полю для просушки; разлагать копны или стога для проветривания	to distribute hay across a field for drying; to break up piles or stacks for airing
B324	NOUN	820	носилки для подноски сена	hay-litter; hay-carrying frame	приспособление для переноски сена; два шеста с перекладиной или сеткой между ними, которые несут два человека	a device for carrying hay; two poles with a crossbar or net between them, carried by two people
B324	NOUN	821	прясло	hay-drying rack; praslo	 перекладина или забор из жердей для сушки сена	a rack or pole fence for drying hay
B324	NOUN	822	стог	haystack	большая укладка сена, соломы в виде продолговатого или круглого скирда на поле; способ хранения кормов под открытым небом	a large pile of hay or straw arranged in an elongated or round shape in a field; a method of storing fodder outdoors
B324	NOUN	823	стожар	haystack pole; stojar	центральный кол в стогу, вокруг которого укладывается сено	the central pole of a haystack, around which hay is stacked
B331	NOUN	824	двор для скота	barnyard	часть крестьянского двора, предназначенная для содержания сельскохозяйственных животных	part of a peasant yard intended for keeping farm animals
B331	NOUN	825	хлев	cowshed; byre	хозяйственное строение для содержания скота	a farm building for housing livestock
B331	VERB	826	привязать	to tie up; to tether	прикрепить верёвкой, ремнём к чему-либо; закрепить животное	to attach with a rope, strap to something; to secure an animal
B331	NOUN	827	скот	livestock; cattle	домашние животные, содержащиеся на ферме	domestic animals kept on a farm
B331	VERB	828	кормить	to feed (animals)	давать корм животным	to give food to animals
B331	NOUN	829	ясли	manger; feeding trough	кормушка для скота, лошадей; корыто или ящик для корма в хлеву, конюшне	a feeding trough for cattle, horses; a box or trough for fodder in a barn or stable
B331	NOUN	830	лошадь	horse	домашнее непарнокопытное животное семейства лошадиных; используется для верховой езды, перевозки грузов, сельскохозяйственных работ	a domestic odd-toed ungulate of the family Equidae; used for riding, transporting goods, agricultural work
B331	NOUN	831	жеребец	stallion	взрослый некастрированный самец лошади; используется для размножения или работы	an adult uncastrated male horse; used for breeding or work
B331	NOUN	832	самец	male; masculine	особь мужского пола у животных, способная к оплодотворению; биологический пол	an individual of male sex in animals, capable of fertilization; biological sex
B331	NOUN	833	грива (лошади)	mane	длинная шерсть, растущая на голове, загривке и шее некоторых животных	longer hair growth on back of neck of an animal, especially a horse or lion
B331	NOUN	834	мерин	gelding	кастрированный жеребец; лошадь мужского пола, лишённая способности к размножению	 a castrated stallion; a male horse incapable of reproduction
B331	NOUN	835	кобыла	mare	взрослая лошадь женского пола; самка лошади	an adult female horse; a female equine
B331	NOUN	836	жеребенок	colt	детёныш лошади	A young male horse.
B331	NOUN	837	сбруя, упряжь	harness; tackle	совокупность предметов для запряжки лошади; ремни, хомут, уздечка, вожжи для управления и перевозки	a set of equipment for harnessing a horse; straps, collar, bridle, reins for control and transport
